id,name,current_url,proposed_url,verdict,evidence
55664,Aeropuertos Argentina 2000,https://www.aeropuertosargentina.com/en/sobre-nosotros/inversores,https://investors.corporacionamericaairports.com/,no-calendar-page,"AA2000 is subsidiary of Corporación América Airports (CAAP NYSE); parent IR homepage shows no populated Upcoming Events section"
55703,Agricultural Bank Of China,https://www.abchina.com/en/investor-relations/performance-reports/quarterly-reports/qurep/,https://www.abchina.com/en/investor-relations/investor-service/investor-calendar/,found,"March 2026 Beijing: 2025 Annual Results Announcement; October 2025: 2025 Q3 Results Announcement"
1763,Air Canada,https://www.aircanada.com/media/events,https://www.aircanada.com/media/events/,found,"Feb 13 2026 FY2025 results; April 30 2026 Q1 2026 results; Aug 12 2026 Q2 2026 results; TD Cowen Consumer Conf June 3 2026"
55736,Air Products,https://investors.airproducts.com/events,https://investors.airproducts.com/events,found-tentative,"Air Products IR events page exists; fiscal 2026 Q2 earnings held April 30 2026 at 8:00am ET"
59323,Airport Authority Hong Kong,https://www.hongkongairport.com/en/search-result.page?q=2025,https://www.hongkongairport.com/en/airport-authority/publications/annual-interim-reports,no-calendar-page,"Government statutory body (not publicly listed); annual/interim reports published but no forward financial calendar"
55779,Aldar Properties,https://www.aldar.com/en/investors/financial-calendar,https://www.aldar.com/en/investors/financial-calendar,found-tentative,"Aldar financial calendar page exists (403 on WebFetch); documented in multiple sources as active calendar"
55804,Alinma Bank,https://ir.alinma.com/en/investor-relations/ir-calendar/,https://ir.alinma.com/en/investor-relations/ir-calendar/,found-tentative,"Alinma IR calendar page exists as navigation hub; actual events load dynamically not visible to WebFetch"
592,Almirall,https://www.almirall.com/investors/calendar,https://www.almirall.com/investors/calendar,found-tentative,"Almirall IR calendar page exists (returned empty body via WebFetch); Spanish pharma with regular quarterly reporting"
5993,Amara Nzero,https://amaranzero.com/ro/user/login,https://amaranzero.com/,no-calendar-page,"Private Spanish clean-energy/cable co (Ardian-owned); bond issuer only; no public IR financial calendar"
55884,Amazon,https://ir.aboutamazon.com/overview/default.aspx,https://ir.aboutamazon.com/quarterly-results/default.aspx,found-tentative,"Amazon IR events page returns empty upcoming/past events sections; quarterly results published on cadence"
60378,Americanas,https://ri.americanas.io/informacoes-aos-investidores/calendario-de-eventos/,https://ri.americanas.io/informacoes-aos-investidores/calendario-de-eventos/,found-tentative,"Brazilian retailer calendar URL is correct calendario-de-eventos path; page returns 403 on WebFetch but is canonical"
1762,Ardent Health Services,https://ir.ardenthealth.com/events-and-presentations/event-details/2026/Ardent-Health-Fourth-Quarter-2025-Earnings-Conference-Call/default.aspx,https://ir.ardenthealth.com/events-and-presentations,found-tentative,"Ardent Health events-and-presentations page exists with upcoming/recent/archived sections (dynamic load)"
1026,Ardonagh (KIRS Group),https://www.ardonagh.com/,https://www.ardonagh.com/,no-calendar-page,"Private UK insurance broker (MDP/ADIA-owned); bond issuer only; no public IR financial calendar"
56061,Ares,https://ir.aresmgmt.com/news-events-presentations/events-and-presentations,https://ir.ares.com/events-presentations,found,"Barclays 24th Annual Global Financial Services Conference on 09/16/2026 listed under Latest Resources on new ir.ares.com domain"
2815,Arxada (Lonza Specialty Ingredients),https://www.arxada.com/en/Investors,https://www.arxada.com/en/Investors,no-calendar-page,"Private specialty chemicals co (Bain/Cinven from Lonza carve-out); bond issuer only; no public financial calendar"
