id,name,current_url,proposed_url,verdict,evidence
4002,Waters Corporation,https://www.waters.com/nextgen/gb/en/events.html,https://ir.waters.com/News--Events/events-and-presentations/default.aspx,found-tentative,"Dedicated IR events page exists with Featured/Upcoming/Past sections template; specific upcoming events did not render in fetch"
946,Wepa,https://www.wepa.eu/en/investor-relations/downloads,,no-calendar-page,"Private German tissue producer; IR page only offers annual/interim report downloads by year; no calendar section"
1673,Williams Scotsman,https://investors.willscot.com/events-and-presentations/events,https://investors.willscot.com/events-and-presentations/events,found-tentative,"Search confirms Q2 2026 conference call scheduled 6 Aug 2026 at 5:30pm ET; events page timed out on fetch"
63942,Woori Bank,https://eng.wooribank.com/,https://www.woorifg.com/eng/investor/ir/earnings-announcement/list.do,found,"Woori FG business results calendar lists FY2025 results 6 Feb 2026; Q1 2026 24 Apr 2026; H1 2026 24 Jul 2026; Q3 2026 23 Oct 2026 (all 16:00 KST)"
2753,Wynn Macau,https://en.wynnmacaulimited.com/press-releases,https://en.wynnmacaulimited.com/investor-relations/,found-tentative,"Dedicated IR landing page exists per Wynn Macau Ltd website; fetch timed out so specific calendar contents unverified"
64091,Yuexiu Property,https://www.yuexiuproperty.com/en/invesrorRelations/tjcl/,https://www.yuexiuproperty.com/enproperty/investor/,found-tentative,"Main investor relations landing page includes Announcements/Interim Reports/Presentations/Conferences & Events sections; fetch dropped connection"
2783,ZoomInfo,https://ir.zoominfo.com/news-events/investor-calendar,https://ir.zoominfo.com/news-events/investor-calendar/,found-tentative,"Investor Calendar page confirmed via search; upcoming conferences listed: KeyBanc 10 Aug; Canaccord 11 Aug; Stifel 25 Aug; Deutsche Bank 27 Aug; Piper Sandler 15 Sep 2026 — but fetch timed out"
64190,Zorlu Enerji,https://yatirimciiliskileri.zorluenerji.com.tr/en/financal-reports/investor-relations-calendar,https://yatirimciiliskileri.zorluenerji.com.tr/en/financal-reports/investor-relations-calendar,found,"IR calendar page confirmed with future CMB filing deadlines: Q1 2026 11 May 2026; H1 2026 19 Aug 2026; 9M 2026 9 Nov 2026; FY 12 Mar 2027"
58066,e.on,https://www.eon.com/en/investor-relations/events.html,https://www.eon.com/en/investor-relations/events.html,found-tentative,"Events for Investors page confirmed in search results (Events; Presentations pages under IR); fetch returned 403 so calendar contents unverified"
2071,goeasy,https://www.goeasy.com/events/,https://investors.goeasy.com/events-and-presentations/upcoming-events,found-tentative,"Search confirms dedicated Events Calendar page on investors subdomain; DNS resolution failed on fetch so upcoming events not directly verified"
979,iQera (MCS Groupe),https://direct.euronext.com/#/rispublication,,no-calendar-page,"Private French debt-servicing group; acquired by Arrow Global (Feb 2025 EC approval); no standalone public IR financial calendar"
