id,name,current_url,proposed_url,verdict,evidence
59633,InRetail Shopping Malls,https://www.inretail.pe/es/inversionistas/calendario-de-eventos,https://www.inretail.pe/inversionistas/calendario-de-eventos,found,"Confirmed calendar: JPM GEM Corp Conf March 4 2026; Q1'26 Results May 11 2026; Itau Latam CEO Conf May 13-14 2026; Q2'26 Results Aug 14 2026"
59591,Industrial Bank of Korea,https://global.ibk.co.kr/en/investor/IRBook,https://global.ibk.co.kr/en/investor/IRBook,ir-page-no-calendar,"IBK IR site has disclosure and IR book sections but no dedicated financial calendar with future dates"
1181,Infopro Digital,https://www.infopro-digital.com/financial-informations/,https://www.infopro-digital.com/financial-informations/,no-calendar-page,"French PE-owned private issuer; no calendar page found"
3032,Infront,https://www.infront.co/global/en/company/investor-relations.html,https://www.infront.co/global/en/company/investor-relations.html,ir-page-no-calendar,"IR page exists but no distinct financial calendar path identified; sub-paths returned 404"
63409,Isbank,https://www.isbank.com.tr/en/about-us/calendar-of-events,https://www.isbank.com.tr/en/about-us/calendar-of-events,found,"Calendar confirmed: WOOD Winter Wonderland EMEA Conf Dec 2 2025; 3Q 2025 Bank-Only Financial Results Audio Webcast Oct 31 2025; extensive archive back to 2021"
68596,Islamic Development Bank,https://www.isdb.org/publications,https://www.isdb.org/investor-relations,ir-page-no-calendar,"IsDB IR page lists Sukuk programme documents and financial statements but no dedicated financial calendar section"
59811,Jefferies,https://ir.jefferies.com/news/default.aspx,https://ir.jefferies.com/news/default.aspx,ir-page-no-calendar,"Jefferies IR site has news and regulatory sections; conferences-events page exists but is for client events not own earnings calendar"
1464,Kantar,https://www.kantar.com/investor-relations/financial-announcement#year=2026,https://www.kantar.com/investor-relations/financial-announcement#year=2026,no-calendar-page,"Bain Capital-owned private company; publishes ad-hoc bond announcements but no forward-looking financial calendar"
59987,KazMunayGas,https://www.kmg.kz/en/investors/investor_calendar/,https://www.kmg.kz/en/investors/investor_calendar/,found,"Calendar confirmed with 2026 dates: FY 2025 results March 26 2026; Q1 2026 results May 29 2026; H1 2026 Aug 24-28 2026; 9M 2026 Nov 23-30 2026"
713,Kelvion (Heat Exchangers),https://www.kelvion.com/,https://www.kelvion.com/,no-calendar-page,"Triton/PE-owned private company; no public IR calendar"
60062,Klabin,https://ri.klabin.com.br/para-o-investidor/calendario-ri/,https://ri.klabin.com.br/en/for-the-investor/ir-calendar/,found-tentative,"English IR Calendar page confirmed to exist with Future/Past Events sections and Calendario-CVM-2026-EN-v2.pdf download; page dates not fully rendered in fetch"
765,Kloeckner Pentaplast,https://www.kpfilms.com/en/investors/investor_information,https://www.kpfilms.com/en/investors/investor_information,no-calendar-page,"PE-owned private bond issuer; investor information page but no forward-looking calendar"
60081,Komercni Banka,https://www.kb.cz/cs/o-bance/pro-investory/financni-kalendar,https://www.kb.cz/en/about-bank/for-investors/financial-calendar,found,"Calendar confirmed: FY 2025 results 2/6/2026; Ordinary General Meeting 4/23/2026; Q1 2026 4/30/2026; dividend payment 5/25/2026; H1 2026 7/30/2026; Q3 2026 10/29/2026"
