id,name,current_url,proposed_url,verdict,evidence
2785,LR Health & Beauty,https://ir.lrworld.com/de/finanzkalender/,https://ir.lrworld.com/en/financial-calendar/,found,"Confirmed forward calendar: Nov 2026 Q3 quarterly reports; Feb 2027 year-end reports; Apr 2027 annual reports; May 2027 Q1; Aug 2027 H1"
60433,LVMH,https://www.lvmh.com/en/financial-calendar?tag=Results,https://www.lvmh.com/en/financial-calendar,found-tentative,"LVMH's dedicated financial-calendar page exists with tabs for AGM/Results/Revenue/Other Events; entries load dynamically and did not render in fetch"
3257,LaLiga,https://www.laliga.com/en-GB/laliga-group/transparencia/gestion-economica/cuentas-anuales,https://www.laliga.com/en-GB/laliga-group/transparencia/gestion-economica/cuentas-anuales,no-calendar-page,"LaLiga publishes annual accounts (2020-21 through 2024-25) but has no forward financial calendar; football association not typical issuer"
2265,Lamar Advertising,https://ir.lamar.com/news-events/events-and-presentations,https://ir.lamar.com/news-events/events-and-presentations,found-tentative,"REIT IR events-and-presentations page exists but timed out during verification; standard Q10 GCS-web format"
60241,Landesbank Baden-Wuerttemberg,https://www.lbbw.de/konzern/news-and-service/investor-relations/investor-relations/investor-relations_7vjyv8hsd_d.html,https://www.lbbw.de/konzern/news-and-service/investor-relations/investor-relations/investor-relations_7vjyv8hsd_d.html,found-tentative,"IR page shows publication date 17.04.2026 for 2025 annual report and reference to bilanzpressekonferenz-2026; no dedicated calendar page"
777,Lecta,https://www.lecta.com/en/investors,https://www.lecta.com/en/investors,no-calendar-page,"Confirmed: Lecta investors page has newsletter subscription and corporate docs only; no financial calendar or events section"
65074,Liberty Costa Rica,https://investors.lla.com/events-and-presentations/events/,https://investors.lla.com/events-and-presentations/events/,found-tentative,"Liberty Latin America (parent) IR events page exists with year selector but loads events dynamically; couldn't render specific dates"
60304,Liberty Puerto Rico,https://investors.lla.com/events-and-presentations/events/,https://investors.lla.com/events-and-presentations/events/,found-tentative,"Liberty Latin America (parent) IR events page exists with year selector but loads events dynamically; couldn't render specific dates"
3049,Lottomatica,https://lottomaticagroup.com/it-it/home/investors/calendario-finanziario,https://lottomaticagroup.com/it-it/home/investors/calendario-finanziario,found-tentative,"Italian listed; dedicated calendario finanziario URL exists but returned 403 to fetcher (Cloudflare); page structure is real"
1172,Lowell GFKL,https://www.lowell.com/performance-and-governance,https://www.lowell.com/performance-and-governance,found-tentative,"Confirmed: HY issuer page organizes quarterly/full-year results by year (2026 Q1/Q2 already published) but no forward calendar entries"
60423,Luminor,https://luminor.ee/investors,https://luminor.ee/investors,no-calendar-page,"Baltic bank IR page returned 403 to fetcher but exists; historically publishes results but no forward financial calendar"
60556,MBH Bank,https://www.mbhbank.com/sw/static/file/MBHBankPlc_Extraordinaryinformation_Corporatecalendar2026.pdf,https://www.mbhbank.com/en/investors,no-calendar-page,"Hungarian bank publishes corporate calendar as static PDF filing; no dedicated HTML calendar page; IR site returned 403"
3014,MKS Instruments,https://investor.mks.com/events-and-presentations,https://investor.mks.com/events-and-presentations,found-tentative,"NASDAQ-listed; IR events page exists (standard GCS-web format) but timed out on verification"
1145,Majid Al Futtaim,https://www.majidalfuttaim.com/en/investor-relations,https://www.majidalfuttaim.com/en/investor-relations,found-tentative,"UAE bond issuer IR page exists but timed out repeatedly on verification; historically publishes H1/FY results"
3288,Manuchar,https://www.manuchar.com/worldwide/en/bondholder/bondholders?check_logged_in=1,https://www.manuchar.com/worldwide/en/bondholder/bondholders?check_logged_in=1,no-calendar-page,"Confirmed: private Belgian company; no public IR portal; bondholder area is login-gated; no financial calendar"
60492,Mapletree Treasury Services,https://investor.mapletreeindustrialtrust.com/newsroom.html,https://investor.mapletreeindustrialtrust.com/investor-resources.html?tab=Events,found-tentative,"Mapletree Industrial Trust IR resources page has an Events tab; recent presentations/AGM materials through Jul 2026 shown; forward events not surfaced in fetch"
60513,Marriott International,https://marriott.gcs-web.com/events-and-presentations,https://marriott.gcs-web.com/events-and-presentations,found-tentative,"NASDAQ-listed; standard GCS-web IR events page exists but timed out on verification"
55569,Masdar,https://masdar.ae/en/thought-leader-reports/all-reports,https://masdar.ae/en/investors,no-calendar-page,"Confirmed: Masdar investors page shows credit ratings, green bond details, historical financial statements 2021-2025 but no forward financial calendar or events section"
