id,name,current_url,proposed_url,verdict,evidence
61383,Pacific Life,https://www.pacificlife.com/home/about/investor-relations.html,https://www.pacificlife.com/home/about/investor-relations.html,no-calendar-page,"Private mutual insurer with no public stock; posts quarterly FABN investor presentations but no financial calendar"
826,Paprec,https://paprec-finance.com/financial-documents,https://www.paprec.com/en/press-release-type/financial/,no-calendar-page,"Private French waste management group; publishes financial press releases (H1 2025 revenue >€4bn) but no formal financial calendar page"
53155,Pebblebrook Hotel,https://investor.pebblebrookhotels.com/events-and-presentations/event-details/2026/Q4-Earnings-Conference-Call/default.aspx,https://investor.pebblebrookhotels.com/news-and-events/event-calendar/default.aspx,found-tentative,"Dedicated Event Calendar page exists; Q4 2025 earnings call scheduled Feb 26 2026 per press release (calendar content loads dynamically)"
61492,Pertamina,https://www.pertamina.com/investor-relation-events,https://www.pertamina.com/en/Investor-relations,no-calendar-page,"State-owned Indonesian oil major; main IR page at pertamina.com/en/Investor-relations shows no upcoming events calendar; hosts annual Investor Day"
61498,Perusahaan Listrik Negara,https://www.plnnusantarapower.co.id/investor,https://web.pln.co.id/en/about-us/company-profile,no-calendar-page,"State-owned Indonesian utility; no dedicated IR financial calendar published on pln.co.id or subsidiary sites"
3832,Petco Health,https://ir.petco.com/financial-information/quarterly-results,https://ir.petco.com/news-events/events-calendar,found-tentative,"Standard IR events-calendar path for the Petco IR site; direct fetch timed out but URL follows the same host's structure"
836,Pfleiderer,https://www.pfleiderer.com/dach-en/company/investor-relations,https://www.pfleiderer.com/dach-en/company/investor-relations,no-calendar-page,"IR page mentions Events 2026 section but no financial calendar; financial reports gated behind login"
2120,Pitney Bowes,https://www.investorrelations.pitneybowes.com/events-and-presentations/upcoming-events,https://www.investorrelations.pitneybowes.com/events-and-presentations/upcoming-events,found,"Upcoming Events page confirmed; Q2 2026 earnings scheduled Jul 29 2026 (call Jul 30 8am ET); Q1 2026 was May 5 2026 per company releases"
61608,Pluspetrol,https://www.pluspetrol.net/en/inversores,https://www.pluspetrol.net/en/inversores,no-calendar-page,"Private LatAm oil & gas (acquired by Fluxus Oge March 2026); Investors page hosts financial statements and issuances but no calendar"
1751,Polynt-Reichhold,https://www.polynt.com/en/investors/,https://www.polynt.com/investor/,no-calendar-page,"Private specialty chemicals group (Black Diamond/Investindustrial); annual/interim reports published (2024 Annual Report end-April 2025) but no live calendar page (2025 calendar URL now 404)"
61656,Power Construction Corporation of China,https://en.powerchina.cn/annualreport.html,https://en.powerchina.cn/annualreport.html,no-calendar-page,"SASAC-owned Chinese SOE listed in Shanghai (601669); English IR site limited to annual reports; no financial calendar published"
848,Preem,https://www.preem.com/en/,https://www.preem.com/en/,no-calendar-page,"Privately held Swedish refiner (Corral Petroleum Holdings); no investor calendar published on preem.com"
1867,Profine,https://www.profine-group.com/investor-relations/en/news/,https://www.profine-group.com/investor-relations/en/news/,no-calendar-page,"IR site fully behind login/registration wall; no public financial calendar"
852,Progroup,https://www.progroup.ag/newsroom,https://ir.progroup.ag/,no-calendar-page,"Dedicated IR portal at ir.progroup.ag exists but shows no financial calendar; audited FY statements posted by following September"
63183,Public Investment Fund,https://www.pif.gov.sa/en/investors/,https://www.pif.gov.sa/en/investors/,no-calendar-page,"Saudi sovereign wealth fund (~$930bn AUM); Investors page hosts IFRS financial statements but no reporting-date calendar"
854,Public Power Corporation,https://www.ppcgroup.com/el/ependytikes-sxeseis/oikonomiko-imerologio/,https://www.ppcgroup.com/en/investor-relations/financial-calendar/,found,"PPC Group Financial Calendar page (English) lists FY2025 results announcement 19 March 2026 and AGM 22 June 2026"
1740,Q-Park,https://investor-relations.q-park.com/calendar,https://www.q-park.com/corporate-information/investor-relations,no-calendar-page,"Private (KKR-backed); investor-relations.q-park.com portal requires login credentials — no public calendar"
61901,Rabobank,https://www.rabobank.com/about-us/investor-relations,https://www.rabobank.com/about-us/investor-relations,found-tentative,"Cooperative bank IR hub; HY2026 results webinar scheduled 4 August 2026 per Rabobank IR communications; no dedicated calendar page but reporting cadence published"
